node_id,node_name,features
2078,Node_2078,"[0.028807137784619963, 0.4708429515340482, 0.20595455919829309, 0.4527418148397341, 0.2777499866102865, 0.6037088702804332, 0.9908773868739594, 0.5472319207116649]"
2079,Node_2079,"[0.64689591689277, 0.9192757577512013, 0.3740004177250916, 0.16654844978558303, 0.2827972829305533, 0.40279494071454924, 0.6450176812558382, 0.00458802942972103]"
2080,Node_2080,"[0.8533832147669843, 0.07609397304983045, 0.9006551489185505, 0.9494345212048988, 0.990102794112134, 0.8095101844068776, 0.1418555259401526, 0.7061670432251863]"
2081,Node_2081,"[0.2033212906081765, 0.897127835580404, 0.31660592565534473, 0.32679597707504116, 0.9176532959148667, 0.013231070783704557, 0.19396615148356977, 0.42193226656345506]"
2082,Node_2082,"[0.700721567310193, 0.6475661660447354, 0.6694118751671491, 0.8800220284106641, 0.12103041229325662, 0.5221616962187704, 0.7254776891024886, 0.6361184429241645]"
2083,Node_2083,"[0.4483141199392675, 0.017114585872163968, 0.06045226564788464, 0.11894132685383663, 0.34322775283536355, 0.11765345266714688, 0.42608231306260835, 0.1786419905855794]"
2084,Node_2084,"[0.7791661975262061, 0.8714876167122156, 0.3896475079681758, 0.5113317653156387, 0.9534962415609416, 0.5355077553486204, 0.9950732158434249, 0.14213099369205462]"
2085,Node_2085,"[0.8622264205966984, 0.49720300267296536, 0.022714111249668156, 0.9722229414393485, 0.9650478997433579, 0.38327084018288715, 0.9541420710859049, 0.14100964223854573]"
2086,Node_2086,"[0.6801101411206822, 0.19192898688783455, 0.24664723633482766, 0.7793374372026054, 0.37735808456529496, 0.0071275028286211795, 0.41423842419559453, 0.22806932063295948]"
2087,Node_2087,"[0.6833299135582912, 0.1944486967235003, 0.8422535284364757, 0.2670930121081643, 0.3930282582830137, 0.298036860797098, 0.6439233478093658, 0.1011635412263967]"
2088,Node_2088,"[0.4780993726982441, 0.33445481521505815, 0.8841379632883147, 0.07341209357439238, 0.8296950649328547, 0.16768047652990914, 0.08857765992995514, 0.202322858123008]"
2089,Node_2089,"[0.10265298201181039, 0.5209839482021256, 0.9882149529157813, 0.03432735192425884, 0.46112834931946134, 0.38607032910786176, 0.33960641424640037, 0.3318636104333609]"
2090,Node_2090,"[0.8950127566264622, 0.01897615020840404, 0.7749163873801383, 0.2529331788059417, 0.38329551081757485, 0.4201499128485777, 0.3047317540737434, 0.09355886183539786]"
2091,Node_2091,"[0.11433084882943478, 0.2981311240826443, 0.8218090528872506, 0.13462765278741184, 0.7426398331459307, 0.2888697294292877, 0.8834649351120928, 0.4283284754006409]"
2092,Node_2092,"[0.17172331329737556, 0.9858444501105103, 0.17663451922991158, 0.5676198212322694, 0.5692864780961342, 0.37281345117777986, 0.951488592549131, 0.8438745624117316]"
2093,Node_2093,"[0.829819560838242, 0.9741519354294779, 0.45710933819631683, 0.09718577562002928, 0.7654559254497938, 0.3808125794519338, 0.1903451518035183, 0.4832473432202534]"
2094,Node_2094,"[0.9257189401671633, 0.1713570190146284, 0.8486988152297419, 0.41820494161511734, 0.13680198070314198, 0.8483823039886564, 0.9696203411914286, 0.29127071583501163]"
2095,Node_2095,"[0.30353620984206886, 0.39054598303993315, 0.8141303644608071, 0.010417196739499812, 0.22395655173753437, 0.7058998111063262, 0.4056394504855261, 0.33029562296812753]"
2096,Node_2096,"[0.8722828889020174, 0.9173339201462394, 0.9479862191661954, 0.27255053265429663, 0.912512609539107, 0.7369655547272889, 0.15421474848858063, 0.6102700283082103]"
2097,Node_2097,"[0.02633481930699122, 0.7083781557708652, 0.7335675226509384, 0.7893385085949973, 0.1725250541224349, 0.628249940947531, 0.17885668482765438, 0.9466500833891758]"
2098,Node_2098,"[0.6750106926808345, 0.09532584800405575, 0.1870322300058228, 0.6634600981297478, 0.47667049615960866, 0.7362976662108784, 0.2807887989256591, 0.6579175368470769]"
2099,Node_2099,"[0.176960168030439, 0.5437102633610331, 0.9577995915499862, 0.6282222322909864, 0.04999361750491649, 0.9887621377366268, 0.1568663296488656, 0.7180691026971051]"
2100,Node_2100,"[0.5325300390641959, 0.2943606878043038, 0.1773104854277091, 0.1777023642767157, 0.8583996812081605, 0.8729125141634234, 0.465145521624712, 0.10362146292497387]"
2101,Node_2101,"[0.8841651038467899, 0.4870164861750891, 0.4387624228669137, 0.40735702443762023, 0.36501417385920565, 0.5260054036085942, 0.6045412266117042, 0.4664322035729559]"
2102,Node_2102,"[0.8966481634550445, 0.3176612285294973, 0.5783118567867813, 0.29995392019398526, 0.7533500237925342, 0.10212109932823565, 0.18869899679533253, 0.8012014099269508]"
2103,Node_2103,"[0.1831975952195387, 0.6257463461947401, 0.9702434519041969, 0.5228906137659658, 0.18739644634006924, 0.3206910456926375, 0.8234580764542382, 0.3516609131199737]"
2104,Node_2104,"[0.7235113590298136, 0.7773500628840102, 0.5011828472451642, 0.783213384366389, 0.3169030044282144, 0.5161596467164058, 0.6865582639721405, 0.1680731473043804]"
2105,Node_2105,"[0.2736219673821897, 0.6520366033936521, 0.6553601198295534, 0.49330264645297894, 0.7955853567821205, 0.4820549020049756, 0.8813222654137333, 0.7359034308719454]"
2106,Node_2106,"[0.3146948633033413, 0.3952540084845555, 0.6676866857698457, 0.8944526188234913, 0.17870873270350873, 0.5146635387419801, 0.11878442132437672, 0.2794551553201312]"
2107,Node_2107,"[0.6859813592932423, 0.07773463524816171, 0.6623585818888474, 0.900811120945297, 0.9693702910184662, 0.2166322010255155, 0.7488979566078758, 0.9263704487055298]"
2108,Node_2108,"[0.091369310849436, 0.4140236084892053, 0.919409766872166, 0.2027874982548301, 0.9337606837878418, 0.5271920710877784, 0.09989308253755569, 0.449877316755515]"
2109,Node_2109,"[0.3262611954670662, 0.2822041605518083, 0.5414755756336838, 0.48359269075187006, 0.48196715962009196, 0.0881417311031153, 0.8023181810271366, 0.4814393153557952]"
2110,Node_2110,"[0.8209058287018742, 0.8245946415509503, 0.3171353248480432, 0.004346303807612362, 0.9112456774581185, 0.7606946930862403, 0.1072519568234711, 0.7017270340031013]"
2111,Node_2111,"[0.0200232686688806, 0.027759069220698485, 0.5258232395978425, 0.09603742923634662, 0.9643365224849189, 0.8938312266502625, 0.6498120312478848, 0.06370897083831328]"
2112,Node_2112,"[0.3248352578070651, 0.3717229979060439, 0.48087983582869964, 0.1689028740064522, 0.5775116427971959, 0.43577064790922326, 0.9472969633928585, 0.9361952296252191]"
2113,Node_2113,"[0.5654739553399724, 0.6443493359905352, 0.13779646777374244, 0.22332323884017158, 0.9007154042019095, 0.699165922895735, 0.18943019728307753, 0.5702103060732229]"
2114,Node_2114,"[0.9347612504894489, 0.3451711061619036, 0.18582037551908526, 0.9420252769090983, 0.4612653602920992, 0.41724199866276646, 0.26756719979275023, 0.8915852949471442]"
2115,Node_2115,"[0.8456167668895751, 0.4029903994367541, 0.03061327989707885, 0.44665143050613954, 0.1808580165800533, 0.14273407014888118, 0.3930936118954236, 0.09907693734462719]"
2116,Node_2116,"[0.957464506931665, 0.0475391817812818, 0.40136962739872717, 0.1627027020316949, 0.6888113215287561, 0.07881144921456174, 0.5468055742086343, 0.7731014952019376]"
2117,Node_2117,"[0.9500598350489707, 0.6985275629694127, 0.09949175763458351, 0.08852054971414103, 0.7315980485380659, 0.21532940500346864, 0.4472393086332488, 0.9766211013513589]"
2118,Node_2118,"[0.8199067984038756, 0.8465933573002006, 0.8607699047280787, 0.6195453401215579, 0.7439339238624784, 0.35896091463428725, 0.9984462265728508, 0.27962216965464504]"
2119,Node_2119,"[0.5900074033035195, 0.28206167832119333, 0.11207105056007316, 0.5675858148436767, 0.35334867086613975, 0.5832192675233877, 0.5586784766649928, 0.5422567291435616]"
2120,Node_2120,"[0.12330112204652943, 0.4401807743503571, 0.8120039393987918, 0.31514349554463583, 0.44383150529206516, 0.493831590320268, 0.8627313125917447, 0.6555997692260189]"
2121,Node_2121,"[0.100202534837314, 0.8651709858050213, 0.8320659754820899, 0.7536459805991754, 0.46605801831883764, 0.7575453834858068, 0.4787420626427572, 0.7366235343271629]"
2122,Node_2122,"[0.8801101649725362, 0.8905415851305968, 0.4545785741874546, 0.8593426793520292, 0.10145738050771314, 0.10181941748678103, 0.54826694686748, 0.651844618456269]"
2123,Node_2123,"[0.1529937759784027, 0.47218004480599296, 0.09436266781592306, 0.6020994855533104, 0.8550940367528479, 0.7376389760195238, 0.37829155242927126, 0.9937937966371216]"
2124,Node_2124,"[0.6629349764661367, 0.8152484344424791, 0.6696973872917327, 0.9894162910871266, 0.8213597672177729, 0.5194232178954405, 0.3668795628375898, 0.6821548291488424]"
2125,Node_2125,"[0.5902218088070089, 0.6293505910275453, 0.34301176628375696, 0.4287284205705545, 0.5580965748906498, 0.839283401921843, 0.7629089177629031, 0.11865587050279036]"
2126,Node_2126,"[0.2455542500193918, 0.026657724933027427, 0.007960567965591414, 0.22437546928024177, 0.7993209480093296, 0.9047476581743871, 0.3917683658985981, 0.5631985966066786]"
2127,Node_2127,"[0.7060526019553808, 0.9529366992517265, 0.9129322372974317, 0.05719230338137993, 0.2481658432092808, 0.04914454395517709, 0.6165424209890513, 0.710493316472639]"
2128,Node_2128,"[0.30828341235651147, 0.8538519081332145, 0.4528127504114977, 0.9983815150970126, 0.00039969258932492924, 0.10948970841855665, 0.3017932429353404, 0.025507597953713157]"
2129,Node_2129,"[0.7823394577382508, 0.052771787871287223, 0.7489796332938272, 0.05256845878954941, 0.2527272646530456, 0.8412768156585296, 0.9510952942377242, 0.41452634266051225]"
2130,Node_2130,"[0.9699389643125513, 0.6268809237585425, 0.4158351224329314, 0.8028013439679169, 0.29532852014020117, 0.2657962613602184, 0.6565476769110743, 0.39048736196809497]"
2131,Node_2131,"[0.13591802694497956, 0.0669642352899088, 0.7878425762484773, 0.6759107318023446, 0.4117982246066033, 0.8962276351710566, 0.41085675244259956, 0.7102954714653835]"
2132,Node_2132,"[0.9091152752072929, 0.8407154587084434, 0.511104776339579, 0.6806363924467327, 0.41366577672736904, 0.647197172294114, 0.2575524383453959, 0.4347421137695533]"
2133,Node_2133,"[0.20954573760183903, 0.03818495267954802, 0.5885398505753723, 0.8644293453507976, 0.02557827462319151, 0.1960297407292959, 0.46018505927041997, 0.6658968168422533]"
2134,Node_2134,"[0.17122919366988643, 0.05669482897062428, 0.5190487177268892, 0.8187097130573088, 0.03523490931277129, 0.3493694503590259, 0.6635147427933352, 0.130742006102467]"
2135,Node_2135,"[0.23594677689275678, 0.535492643786266, 0.953231696364218, 0.28734261824375606, 0.48752742122071036, 0.3999308630644183, 0.89739667203008, 0.07188986403111564]"
2136,Node_2136,"[0.5661475913407643, 0.846119699189944, 0.9881175770625917, 0.6987254975218073, 0.3799354756665245, 0.4118243525339439, 0.3516822197427639, 0.6036130998069534]"
2137,Node_2137,"[0.739405770718251, 0.8194675635889309, 0.41659310968317187, 0.7167085022590393, 0.9162225920297764, 0.9208247944507053, 0.7040290027146425, 0.6369021928125361]"
2138,Node_2138,"[0.5315260755250067, 0.18319766818212857, 0.12362965260541847, 0.4857110067893803, 0.15944415620745933, 0.576999925669336, 0.6457027303012182, 0.5256155975200407]"
2139,Node_2139,"[0.036426712512613646, 0.05772795880233217, 0.11334118468148546, 0.15364580498833902, 0.9898826137693332, 0.34449501686312245, 0.29197337364128617, 0.052266635664229066]"
2140,Node_2140,"[0.6353203906855965, 0.6521907851312807, 0.17544868957866466, 0.9192415409246131, 0.8004935465951273, 0.23031931680750806, 0.4858497309165374, 0.4583908561988499]"
2141,Node_2141,"[0.34852044434232077, 0.8176347128256132, 0.10926448562115099, 0.4153142398277927, 0.42803113054921704, 0.46872560461417967, 0.8613499910986286, 0.21816687020150127]"
2142,Node_2142,"[0.10292317351227276, 0.617808462821108, 0.17383447497804716, 0.07493208585461975, 0.4266492205710535, 0.21964643085814095, 0.3612166188679836, 0.25971108010245747]"
2143,Node_2143,"[0.09263646272341575, 0.5603472029242016, 0.02701841803948568, 0.9663753479943995, 0.34133052173496625, 0.6951575104898038, 0.8103628725474499, 0.27910479553955514]"
2144,Node_2144,"[0.7487387091100682, 0.8324208554247096, 0.24131723381161352, 0.9924946768960727, 0.020688682842089356, 0.21700048023554108, 0.7800207562769929, 0.19413102505575286]"
2145,Node_2145,"[0.6982598633062065, 0.8555304049829037, 0.9592142726342602, 0.47424751540026955, 0.9711091229821174, 0.4116222966816786, 0.21812803967438577, 0.5139218530847253]"
2146,Node_2146,"[0.6498232443114926, 0.4579633160499438, 0.5669724439667916, 0.4164091877271886, 0.5247619540212498, 0.9525956719465616, 0.49983115253633204, 0.25317963280926026]"
2147,Node_2147,"[0.7587466215125707, 0.33758445778154933, 0.8162071708213907, 0.05684198898388515, 0.33217797710869135, 0.09435990826063945, 0.08531782424583145, 0.6583895591724372]"
2148,Node_2148,"[0.3853348013536074, 0.8714789419851126, 0.5164051378735292, 0.29534322117228273, 0.7208888879621947, 0.6240167915856997, 0.7995946208292034, 0.643588276341885]"
2149,Node_2149,"[0.16701341709892026, 0.670310037667066, 0.3915491976158103, 0.4631430302575681, 0.9215645757373447, 0.35996404629774703, 0.6119591429908388, 0.36348173341223955]"
2150,Node_2150,"[0.09472748535779174, 0.45352534204830053, 0.5970615044596519, 0.4075032920375987, 0.39066618467818437, 0.820378513894397, 0.029685172289470207, 0.29558539674011997]"
2151,Node_2151,"[0.8117572653772116, 0.9205301486111638, 0.41229958584082826, 0.8887942431960764, 0.1989301221250327, 0.22142706786017263, 0.8461913765848035, 0.9032577413406182]"
2152,Node_2152,"[0.2228057679626675, 0.05932418996861111, 0.09032413705528775, 0.26138083537636325, 0.7614490771467949, 0.5099918277962828, 0.45558884224276963, 0.5841399311660009]"
2153,Node_2153,"[0.8902231134621862, 0.09043037956565758, 0.6947241276365813, 0.9267908456554051, 0.2133500417584, 0.8377723159618344, 0.6980247107595022, 0.014468536073144689]"
2154,Node_2154,"[0.2316116803621282, 0.6058447608958808, 0.5024003394912117, 0.5279362525268659, 0.23193042460682267, 0.6750034707086267, 0.2664183709367769, 0.3894349664784539]"
2155,Node_2155,"[0.3689159158800762, 0.6720250221198986, 0.09025276168321739, 0.20554190104018522, 0.20049707068506784, 0.1084246741157101, 0.20759497883645905, 0.6070602679233543]"
2156,Node_2156,"[0.7321681708741882, 0.6603034469691227, 0.47518813798088233, 0.05243457109606364, 0.9590070106867751, 0.16807646083749195, 0.6684213704056708, 0.912890615482111]"
2157,Node_2157,"[0.6977770959809886, 0.21804964018895023, 0.31579629876402304, 0.030205867011095178, 0.6127582408421135, 0.6129929808815666, 0.7255005813763793, 0.010996289275621351]"
2158,Node_2158,"[0.8178412888244666, 0.7387109574003081, 0.14088660952408882, 0.3476266092689786, 0.6385248929042168, 0.49579687494032787, 0.11509426390126243, 0.08734537513658991]"
2159,Node_2159,"[0.7814562991080916, 0.15596711801780982, 0.17209267393044358, 0.8309231253567576, 0.6121396345632171, 0.6047156081539724, 0.47934577136334, 0.5689950144022909]"
2160,Node_2160,"[0.601769690371811, 0.9678262348435803, 0.22297330746757926, 0.21456241970045908, 0.05721848770531568, 0.6581987988093223, 0.5490421808222619, 0.11123920384663977]"
2161,Node_2161,"[0.36453893511818725, 0.17866320533120383, 0.33148174040086154, 0.9512641693946101, 0.6833188388805289, 0.0075691007951419476, 0.25250807378412365, 0.010361547077779032]"
2162,Node_2162,"[0.7148684987686807, 0.46942180205547834, 0.9940186918143893, 0.7335832610226583, 0.5179129427078819, 0.8047054282081352, 0.7048036512340761, 0.24377617763598713]"
2163,Node_2163,"[0.5302582748275165, 0.5559987248340709, 0.45123169860780343, 0.17919262285536197, 0.223369051657887, 0.2810474009559616, 0.010255149378163742, 0.9169438921695093]"
2164,Node_2164,"[0.6860959915834789, 0.6896173157844708, 0.5723306138091213, 0.6893108081610592, 0.9818625498736364, 0.3851603376344933, 0.7125255868765638, 0.3595290043775282]"
2165,Node_2165,"[0.854288798746826, 0.858028606890035, 0.902266425423485, 0.005463324241878342, 0.29819144499609485, 0.13392435120159607, 0.4539861978901568, 0.4954496426792978]"
2166,Node_2166,"[0.2559040428296555, 0.7234464920450704, 0.26976971718896936, 0.8538913752833586, 0.17765936814178684, 0.3672352947652836, 0.6222377584243051, 0.6053350704632533]"
2167,Node_2167,"[0.07802911200514351, 0.8462586121909482, 0.5980649334297752, 0.8698595487071684, 0.8676355782278685, 0.545918690375031, 0.9107814573114379, 0.848407798813456]"
2168,Node_2168,"[0.958122944561771, 0.8504983985594063, 0.8212038510011495, 0.4693604806769115, 0.21203106037792774, 0.9107087330754859, 0.7225491864460757, 0.28174786419852027]"
2169,Node_2169,"[0.3409957227556425, 0.6860785118572206, 0.47781730835367087, 0.08148256184636826, 0.141447945745657, 0.7456486835123112, 0.32856952848183085, 0.5076494284020392]"
2170,Node_2170,"[0.7666214782535258, 0.7511755937060525, 0.16701502688727388, 0.0983938643990353, 0.59115229296509, 0.7416328739312396, 0.14903992199541038, 0.3719552873272748]"
2171,Node_2171,"[0.8702779959676407, 0.944223141560321, 0.4540697609496843, 0.07951593403083301, 0.25769645620237736, 0.23296992031553299, 0.23896372054105697, 0.49388170537925]"
2172,Node_2172,"[0.5832256516915711, 0.12250958867993533, 0.8893560065283344, 0.6199738232811148, 0.5972517302680054, 0.9872789983842841, 0.6281439774931253, 0.928959149301185]"
2173,Node_2173,"[0.28625697235979175, 0.24012949034649755, 0.5165186868244531, 0.5086089476366661, 0.22648364948389688, 0.6996556568999477, 0.029633819236693282, 0.6906304725494526]"
2174,Node_2174,"[0.4571778861233001, 0.689007510845079, 0.47708063064151895, 0.977333782884695, 0.3346849511031178, 0.9825729370023882, 0.06497394247897537, 0.6837607747575566]"
2175,Node_2175,"[0.4542192067849121, 0.8221376255297003, 0.789616069716998, 0.8002101828759374, 0.09473859930251971, 0.8223656998612947, 0.21404015744376093, 0.02568026385903477]"
2176,Node_2176,"[0.21773871968441139, 0.47928510469983276, 0.7421113599114321, 0.2186324808328537, 0.11300754809027136, 0.6459672550239423, 0.9838980363600176, 0.6008703020856181]"
2177,Node_2177,"[0.6910573641234218, 0.56116744374642, 0.7823484442285039, 0.9758044202094448, 0.5441292294041848, 0.41679051174272586, 0.8603430611601265, 0.9697283437599901]"
2178,Node_2178,"[0.12918164086956796, 0.5781709654738779, 0.7924599925459974, 0.5333394051563908, 0.4091969681929487, 0.6552298211354206, 0.2701280945133483, 0.3491337429383694]"
2179,Node_2179,"[0.9922766588813446, 0.6364653343744954, 0.8729272983110746, 0.8077685130371435, 0.6522725543940241, 0.8407290824587732, 0.28715849543357097, 0.6371164488122983]"
2180,Node_2180,"[0.5906034895239809, 0.6224196007933448, 0.16863192714677522, 0.27724303999806843, 0.2866583187925391, 0.6019461625727632, 0.9725468804397861, 0.9540675511821481]"
2181,Node_2181,"[0.22718955298969656, 0.3048452430667725, 0.03606189227916712, 0.39881558985939414, 0.8346741216803636, 0.91575173898614, 0.23649647956794362, 0.2657944734888392]"
2182,Node_2182,"[0.22084981650875368, 0.3501035675745787, 0.8047593985905447, 0.6468574698844601, 0.7859409178637, 0.5830311063353062, 0.2577330780591468, 0.22799418021254414]"
2183,Node_2183,"[0.009000705863749792, 0.7809821368740725, 0.8471212261647177, 0.7682825996284163, 0.07440205772849073, 0.762221627169866, 0.04576745315026931, 0.10559306570639115]"
2184,Node_2184,"[0.44047537293266725, 0.4761470089248401, 0.8161186366186963, 0.6795268920409105, 0.15332017863121628, 0.22614678322880133, 0.28567518825868676, 0.12367263745485835]"
2185,Node_2185,"[0.2876448863592307, 0.7285981555397331, 0.24140147010728297, 0.8353596470603865, 0.46951699512520784, 0.32293576124438883, 0.41241810454887307, 0.7094967405934914]"
2186,Node_2186,"[0.5167927032459902, 0.007278663975058053, 0.922323846585075, 0.06599600300185171, 0.9386213488143857, 0.028152823620054668, 0.7709793349574484, 0.5346747081832882]"
2187,Node_2187,"[0.505726180604106, 0.07277850254400453, 0.23874501033791629, 0.777547317065192, 0.8912598299224941, 0.5291186810529795, 0.3533433963625954, 0.05994320806421083]"
2188,Node_2188,"[0.6821785260663404, 0.2784466106862826, 0.0550137149921468, 0.6658517290986221, 0.4857197935337584, 0.011962149701723934, 0.11092403910634707, 0.6992019292459442]"
2189,Node_2189,"[0.06367133306578854, 0.8659630648429902, 0.3113262774199327, 0.08866647043642462, 0.7597573781680654, 0.5244272344530237, 0.3066400323792976, 0.40609834166926795]"
2190,Node_2190,"[0.021412395604825885, 0.662698537539429, 0.36577368896344453, 0.7140375697281297, 0.6281711459525472, 0.6512541859097379, 0.7928927110044324, 0.631158078376251]"
2191,Node_2191,"[0.41872592924189245, 0.3899275617346356, 0.11958210676485581, 0.7794434131562418, 0.7611084417546218, 0.24629836708552344, 0.8626819126981446, 0.5890032577906282]"
2192,Node_2192,"[0.47868684239456727, 0.01749630162549587, 0.38274118586431627, 0.640670768235663, 0.08974783768838346, 0.45956730888754826, 0.9934359513615961, 0.7165386372090675]"
2193,Node_2193,"[0.5468708875016044, 0.5330328849390766, 0.04376508225819442, 0.9573144374079361, 0.928177660285043, 0.6824047106754465, 0.09901164968154996, 0.2078338967494382]"
2194,Node_2194,"[0.18390953587558523, 0.5195784851012188, 0.20780387450198556, 0.6958005615441982, 0.545229885969389, 0.017658177042655487, 0.7440572370356515, 0.1888287366539485]"
2195,Node_2195,"[0.8248851196806769, 0.355045437122979, 0.33861967998163645, 0.011817335778210536, 0.9877289829230171, 0.6120043391718638, 0.4227301661859907, 0.09662140446133904]"
2196,Node_2196,"[0.6991480641510168, 0.28273046999193885, 0.988280818375529, 0.9505473591493231, 0.7352966788027886, 0.971071930282969, 0.10563386245376283, 0.2799153605365452]"
2197,Node_2197,"[0.2532432887911791, 0.07201265845930249, 0.9722265979714558, 0.059974086646893854, 0.8566889039943296, 0.7681614245768392, 0.37586708747145947, 0.018807362629798985]"
2198,Node_2198,"[0.0060959049818695155, 0.20399384069392323, 0.4938765800337931, 0.45790997818515133, 0.5852925765649275, 0.7719593096607621, 0.3773546148602057, 0.1603636955093174]"
2199,Node_2199,"[0.8000489168284239, 0.3326906813312108, 0.2868818977933507, 0.7643120384292353, 0.9341394380831445, 0.9149612820107569, 0.13744242585717859, 0.5031581534692996]"
2200,Node_2200,"[0.09287028372817341, 0.9609759589063998, 0.2152278858768394, 0.19742957476577472, 0.8888856730064795, 0.9678505551219649, 0.6976322592952566, 0.12100503369922488]"
2201,Node_2201,"[0.48585561054067383, 0.8166050940616038, 0.5724771837082452, 0.13259485472833465, 0.17188774950322783, 0.8641416758348051, 0.5270291636874834, 0.7058367737667124]"
2202,Node_2202,"[0.3730625262330648, 0.5324855829188415, 0.9771031403876917, 0.3297030369681381, 0.6747885275082744, 0.17250555719522975, 0.1217398852603333, 0.7836401112590298]"
2203,Node_2203,"[0.8441082099871656, 0.6683116953494155, 0.15819583754447508, 0.2405879656425386, 0.9111757080951116, 0.2887040487997563, 0.8188605161971175, 0.2859372889104016]"
2204,Node_2204,"[0.9394625693234345, 0.914452912837003, 0.043263173628787954, 0.7704139868674086, 0.16946176023440707, 0.2152716259063815, 0.4598452123314758, 0.5763181497494501]"
2205,Node_2205,"[0.325799718970492, 0.5753833655542092, 0.1706583713411366, 0.022337654381037075, 0.5712243883617631, 0.5174152599623189, 0.6896539640759249, 0.6498220619678245]"
2206,Node_2206,"[0.8974863802339554, 0.4594686201615459, 0.008369474692942025, 0.6306526815968541, 0.6751324296032184, 0.5214949893959697, 0.6893048702412157, 0.3235838132361527]"
2207,Node_2207,"[0.14880830319107918, 0.6645536639564066, 0.2451864292155287, 0.45631590928420485, 0.49162273061164863, 0.47719955046838847, 0.5984491436799558, 0.029453708925858857]"
2208,Node_2208,"[0.9896824949300881, 0.7163104739385713, 0.4253877817987627, 0.1913300302902443, 0.08017732244335629, 0.6721904206261219, 0.3169556149585583, 0.229478458249868]"
2209,Node_2209,"[0.3799543871123334, 0.5929230878077101, 0.6717052166840012, 0.6451700693545301, 0.8632655834919736, 0.21875743107011525, 0.6367461631971355, 0.10111437618609409]"
2210,Node_2210,"[0.5479346898991778, 0.5839584024896712, 0.21623729893417365, 0.39169312999123684, 0.8271928895838024, 0.14840905375296343, 0.4345061976158402, 0.9327330712114519]"
2211,Node_2211,"[0.5041089276996009, 0.725133711833287, 0.8268660395555509, 0.20377437484549243, 0.21821723553293237, 0.7585914560983835, 0.7533067381764009, 0.060183320639619065]"
2212,Node_2212,"[0.32249824069496436, 0.398532491908438, 0.8290404034711537, 0.42186225542973743, 0.9259288904032438, 0.9966077771406401, 0.7807261656943496, 0.6663866895672574]"
2213,Node_2213,"[0.39189716598712276, 0.06703944605203338, 0.5731387563961305, 0.36170490554399093, 0.35089807583234356, 0.6877092527094356, 0.46363935859663574, 0.75209384477145]"
2214,Node_2214,"[0.39817322268537914, 0.15086338548656264, 0.46134752619024655, 0.9510125143253633, 0.8015246291165583, 0.20574925507336672, 0.3913005016449427, 0.9277920952205377]"
2215,Node_2215,"[0.1236990587265665, 0.253950241864936, 0.26222264587189636, 0.5709328756619835, 0.41073331971132276, 0.07987067399629988, 0.6291814545770856, 0.09907786452015022]"
2216,Node_2216,"[0.6064149319790781, 0.5070083802260258, 0.49366866072531257, 0.06749624529922982, 0.6392204468835359, 0.43132025858933076, 0.41110612228568655, 0.5964513964185367]"
2217,Node_2217,"[0.6062480599465474, 0.01503329576198853, 0.12522590120320665, 0.23651822084472063, 0.6779773333459791, 0.5767411270296074, 0.7576291323847537, 0.740607805543857]"
2218,Node_2218,"[0.8531828692061507, 0.3768148612724139, 0.34506386618330276, 0.8310154030534632, 0.23760153386718452, 0.461172373673607, 0.19432565202224972, 0.9138407421392136]"
2219,Node_2219,"[0.40780301309662537, 0.21248689823082834, 0.692013390568912, 0.24464467821047864, 0.9435036031702234, 0.36761701480941145, 0.6646407121018371, 0.3452449311574134]"
2220,Node_2220,"[0.8072455829934737, 0.8969227410227758, 0.7879183594147862, 0.84849901872752, 0.10188082793763598, 0.9240646770330664, 0.6243007288752803, 0.8692175321661997]"
2221,Node_2221,"[0.6844367641854154, 0.2018476685437104, 0.6095551016456765, 0.09094623972314098, 0.6957230302181586, 0.4090011410805727, 0.15173317310020895, 0.9792298158684141]"
2222,Node_2222,"[0.9010844242106811, 0.8935437134032538, 0.7888203063522529, 0.6919811251435176, 0.6550794802922452, 0.10609383770385528, 0.9005662353184541, 0.8811283963046104]"
2223,Node_2223,"[0.7478526265248534, 0.9273149590751225, 0.553083451397992, 0.4476423347175553, 0.9679474021662787, 0.46413118779765605, 0.6413244410671577, 0.37306214685843897]"
2224,Node_2224,"[0.6363262260197279, 0.7200989956256877, 0.6246555252885504, 0.5145629412161977, 0.30011079762523285, 0.6438456761362233, 0.9084288952613628, 0.006912591169667359]"
2225,Node_2225,"[0.13392902742969037, 0.1197731584998557, 0.9232053028928541, 0.6627476889626147, 0.9517881064701506, 0.5828132732124283, 0.4617328971592537, 0.7923429118143624]"
2226,Node_2226,"[0.16094226747522455, 0.3813381163173214, 0.4662742405342237, 0.2984583945121182, 0.37128561240847846, 0.07810518692441826, 0.19798358944955796, 0.33549672033092837]"
2227,Node_2227,"[0.7958904332331344, 0.1824973548428639, 0.34664037398422465, 0.06492028819693518, 0.557104344826606, 0.6112508881409278, 0.8655164634621669, 0.819115998501964]"
2228,Node_2228,"[0.2853779546838805, 0.13695368918985973, 0.15608318221040374, 0.9689639430404445, 0.6732258140073574, 0.04257078780323931, 0.13677925504509458, 0.48580006510095575]"
2229,Node_2229,"[0.20782880429311978, 0.8036589850000189, 0.5732171175693649, 0.6126322077892984, 0.46282554804921183, 0.2560627754263155, 0.5894036132025465, 0.7169700461607318]"
